,Column1,Column2,Column3
21375,NelsonBelmont,NelsonBelmont,Tweet
21376,m4sterG1gabyte,BRAIX3N,RT
21377,7omG,7omG,Tweet
21378,kaiserwetter49,kaiserwetter49,Tweet
21379,awsum_n00b,MunifiS,RT
21380,starwar497,MunifiS,RT
21381,Fightmaster22,gauiis,RT
21382,Bozisaur,RedRavee,RT
21383,LandonYoutube,angie_sims2014,RT
21384,MPElliottArt,https,RT
21385,AliviaElizabeth,RedRavee,RT
21386,SaitoGray,SaitoGray,Tweet
21387,Pepsolman,cbanks420lol,RT
21388,uqure15,MunifiS,RT
21389,Jank_Smash,MunifiS,RT
21390,TankNine,TankNine,Tweet
21391,viainfinito,viainfinito,Tweet
21392,RuthReader,CultureStrike,RT
21393,CultureStrike,CultureStrike,Tweet
21394,christianvr2,christianvr2,Tweet
21395,DG_DeathGame,DG_DeathGame,Tweet
21396,Tanzito_,Tanzito_,Tweet
21397,MrHamHyson,MrHamHyson,Tweet
21398,TychoDickerson,TychoDickerson,Tweet
21399,MrHamHyson,MrHamHyson,Tweet
21400,linsellsmith,itsDanBull,RT
21401,Luke25361,thefinebros,RT
21402,Shadow_Liberty,Shadow_Liberty,Tweet
21403,Rittsrotts,Rittsrotts,Tweet
21404,iChrisii_,thefinebros,RT
21405,GanonForGlory,GanonForGlory,Tweet
21406,Slowbrofist,Slowbrofist,Tweet
21407,YubelMastery,YubelMastery,Tweet
21408,mittensleartist,mittensleartist,Tweet
21409,USNCDutch,USNCDutch,Tweet
21410,G0th_Detectives,BryOnTour,RT
21411,carolyn660,https,RT
21412,Karmaquarius,Karmaquarius,Tweet
21413,Garythegrump,Garythegrump,Tweet
21414,saladbound,BRAIX3N,RT
21415,Orici_Adria,Orici_Adria,Tweet
21416,nicorn7,nicorn7,Tweet
21417,ktanimara,https,RT
21418,mbenkeart,https,RT
21419,DiamondSwishers,thefinebros,RT
21420,HudsonTheNerd,MunifiS,RT
21421,ifanReal_Liams,ifanReal_Liams,Tweet
21422,andtherainstops,TheRobDyke,RT
21423,derekjd,derekjd,Tweet
21424,IWscotland,https,RT
21425,TarverTrey,itsDanBull,RT
21426,GCXGaming,GCXGaming,Tweet
21427,aldoruberto,aldoruberto,Tweet
21428,SirGingerale,BRAIX3N,RT
21429,ReAniMorte,ReAniMorte,Tweet
21430,CCharmanderK,BRAIX3N,RT
21431,cagethelonewolf,cagethelonewolf,Tweet
21432,Bosspikachu,MunifiS,RT
21433,Princess5S0S,thefinebros,RT
21434,ashtar9,ashtar9,Tweet
21435,AaronL98,ClickBaitExpose,RT
21436,Donaldcmacphail,theregos,RT
21437,xChuChux911,xChuChux911,Tweet
21438,TheOneStopShomp,DolanDark,RT
21439,ClickBaitExpose,ClickBaitExpose,Tweet
21440,hassanalaskry,hassanalaskry,Tweet
21441,paulyozz,TheRalphRetort,RT
21442,thehealinghug,thehealinghug,Tweet
21443,Hacks4001,TechRaptr,RT
21444,ClaytonjJa,ClaytonjJa,Tweet
21445,Ansariyya,Ansariyya,Tweet
21446,alsoMike,theregos,RT
21447,TMLitigator,TMLitigator,Tweet
21448,ilymaram,ilymaram,Tweet
21449,Haley_Marieee2,Haley_Marieee2,Tweet
21450,OMGSkyFanHD,OMGSkyFanHD,Tweet
21451,GadgetAddictsUK,GadgetAddictsUK,Tweet
21452,RyanMonroy,thefinebros,RT
21453,simply_mitra,Medium,RT
21454,TheUnawareGamer,TheGamingLemon,RT
21455,ET828,ET828,Tweet
21456,GeodesicDragon,GeodesicDragon,Tweet
21457,HeartlockTV,DolanDark,RT
21458,MaoistRebelNews,MaoistRebelNews,Tweet
21459,caljitsu,caljitsu,Tweet
21460,LoneArmadii,LoneArmadii,Tweet
21461,SuperTiger1234,SuperTiger1234,Tweet
21462,viva_movil,viva_movil,Tweet
21463,SogniFantasma,SogniFantasma,Tweet
21464,AshitakaWolf,AshitakaWolf,Tweet
21465,MaskinJunior,MaskinJunior,Tweet
21466,BlindSide513,BlindSide513,Tweet
21467,McLego,McLego,Tweet
21468,DonaLimes,DonaLimes,Tweet
21469,likefatoutou,4chansbest,RT
21470,TwentyOneBinge,TwentyOneBinge,Tweet
21471,GirlGamertag,GirlGamertag,Tweet
21472,Over_Leveled,AndrewEisen,RT
21473,azure_tomato,MunifiS,RT
21474,BRIGHTSTEEL,BRIGHTSTEEL,Tweet
21475,NelsonBelmont,NelsonBelmont,Tweet
21476,m4sterG1gabyte,BRAIX3N,RT
21477,7omG,7omG,Tweet
21478,kaiserwetter49,kaiserwetter49,Tweet
21479,awsum_n00b,MunifiS,RT
21480,starwar497,MunifiS,RT
21481,Fightmaster22,gauiis,RT
21482,Bozisaur,RedRavee,RT
21483,LandonYoutube,angie_sims2014,RT
21484,MPElliottArt,https,RT
21485,AliviaElizabeth,RedRavee,RT
21486,SaitoGray,SaitoGray,Tweet
21487,Pepsolman,cbanks420lol,RT
21488,uqure15,MunifiS,RT
21489,Jank_Smash,MunifiS,RT
21490,TankNine,TankNine,Tweet
21491,viainfinito,viainfinito,Tweet
21492,RuthReader,CultureStrike,RT
21493,CultureStrike,CultureStrike,Tweet
21494,christianvr2,christianvr2,Tweet
21495,DG_DeathGame,DG_DeathGame,Tweet
21496,Tanzito_,Tanzito_,Tweet
21497,MrHamHyson,MrHamHyson,Tweet
21498,TychoDickerson,TychoDickerson,Tweet
21499,MrHamHyson,MrHamHyson,Tweet
21500,linsellsmith,itsDanBull,RT
21501,Luke25361,thefinebros,RT
21502,Shadow_Liberty,Shadow_Liberty,Tweet
21503,Rittsrotts,Rittsrotts,Tweet
21504,iChrisii_,thefinebros,RT
21505,GanonForGlory,GanonForGlory,Tweet
21506,Slowbrofist,Slowbrofist,Tweet
21507,YubelMastery,YubelMastery,Tweet
21508,mittensleartist,mittensleartist,Tweet
21509,USNCDutch,USNCDutch,Tweet
21510,G0th_Detectives,BryOnTour,RT
21511,carolyn660,https,RT
21512,Karmaquarius,Karmaquarius,Tweet
21513,Garythegrump,Garythegrump,Tweet
21514,saladbound,BRAIX3N,RT
21515,Orici_Adria,Orici_Adria,Tweet
21516,nicorn7,nicorn7,Tweet
21517,ktanimara,https,RT
21518,mbenkeart,https,RT
21519,DiamondSwishers,thefinebros,RT
21520,HudsonTheNerd,MunifiS,RT
21521,ifanReal_Liams,ifanReal_Liams,Tweet
21522,andtherainstops,TheRobDyke,RT
21523,derekjd,derekjd,Tweet
21524,IWscotland,https,RT
21525,TarverTrey,itsDanBull,RT
21526,GCXGaming,GCXGaming,Tweet
21527,aldoruberto,aldoruberto,Tweet
21528,SirGingerale,BRAIX3N,RT
21529,ReAniMorte,ReAniMorte,Tweet
21530,CCharmanderK,BRAIX3N,RT
21531,cagethelonewolf,cagethelonewolf,Tweet
21532,Bosspikachu,MunifiS,RT
21533,Princess5S0S,thefinebros,RT
21534,ashtar9,ashtar9,Tweet
21535,AaronL98,ClickBaitExpose,RT
21536,Donaldcmacphail,theregos,RT
21537,xChuChux911,xChuChux911,Tweet
21538,TheOneStopShomp,DolanDark,RT
21539,ClickBaitExpose,ClickBaitExpose,Tweet
21540,hassanalaskry,hassanalaskry,Tweet
21541,paulyozz,TheRalphRetort,RT
21542,thehealinghug,thehealinghug,Tweet
21543,Hacks4001,TechRaptr,RT
21544,ClaytonjJa,ClaytonjJa,Tweet
21545,Ansariyya,Ansariyya,Tweet
21546,alsoMike,theregos,RT
21547,TMLitigator,TMLitigator,Tweet
21548,ilymaram,ilymaram,Tweet
21549,Haley_Marieee2,Haley_Marieee2,Tweet
21550,OMGSkyFanHD,OMGSkyFanHD,Tweet
21551,GadgetAddictsUK,GadgetAddictsUK,Tweet
21552,RyanMonroy,thefinebros,RT
21553,simply_mitra,Medium,RT
21554,TheUnawareGamer,TheGamingLemon,RT
21555,ET828,ET828,Tweet
21556,GeodesicDragon,GeodesicDragon,Tweet
21557,HeartlockTV,DolanDark,RT
21558,MaoistRebelNews,MaoistRebelNews,Tweet
21559,caljitsu,caljitsu,Tweet
21560,LoneArmadii,LoneArmadii,Tweet
21561,SuperTiger1234,SuperTiger1234,Tweet
21562,viva_movil,viva_movil,Tweet
21563,SogniFantasma,SogniFantasma,Tweet
21564,AshitakaWolf,AshitakaWolf,Tweet
21565,MaskinJunior,MaskinJunior,Tweet
21566,BlindSide513,BlindSide513,Tweet
21567,McLego,McLego,Tweet
21568,DonaLimes,DonaLimes,Tweet
21569,likefatoutou,4chansbest,RT
21570,TwentyOneBinge,TwentyOneBinge,Tweet
21571,GirlGamertag,GirlGamertag,Tweet
21572,Over_Leveled,AndrewEisen,RT
21573,azure_tomato,MunifiS,RT
21574,BRIGHTSTEEL,BRIGHTSTEEL,Tweet
21575,NelsonBelmont,NelsonBelmont,Tweet
21576,m4sterG1gabyte,BRAIX3N,RT
21577,7omG,7omG,Tweet
21578,kaiserwetter49,kaiserwetter49,Tweet
21579,awsum_n00b,MunifiS,RT
21580,starwar497,MunifiS,RT
21581,Fightmaster22,gauiis,RT
21582,Bozisaur,RedRavee,RT
21583,LandonYoutube,angie_sims2014,RT
21584,MPElliottArt,https,RT
21585,AliviaElizabeth,RedRavee,RT
21586,SaitoGray,SaitoGray,Tweet
21587,Pepsolman,cbanks420lol,RT
21588,uqure15,MunifiS,RT
21589,Jank_Smash,MunifiS,RT
21590,TankNine,TankNine,Tweet
21591,viainfinito,viainfinito,Tweet
21592,RuthReader,CultureStrike,RT
21593,CultureStrike,CultureStrike,Tweet
21594,christianvr2,christianvr2,Tweet
21595,DG_DeathGame,DG_DeathGame,Tweet
21596,Tanzito_,Tanzito_,Tweet
21597,MrHamHyson,MrHamHyson,Tweet
21598,TychoDickerson,TychoDickerson,Tweet
21599,MrHamHyson,MrHamHyson,Tweet
21600,linsellsmith,itsDanBull,RT
21601,Luke25361,thefinebros,RT
21602,Shadow_Liberty,Shadow_Liberty,Tweet
21603,Rittsrotts,Rittsrotts,Tweet
21604,iChrisii_,thefinebros,RT
21605,GanonForGlory,GanonForGlory,Tweet
21606,Slowbrofist,Slowbrofist,Tweet
21607,YubelMastery,YubelMastery,Tweet
21608,mittensleartist,mittensleartist,Tweet
21609,USNCDutch,USNCDutch,Tweet
21610,G0th_Detectives,BryOnTour,RT
21611,carolyn660,https,RT
21612,Karmaquarius,Karmaquarius,Tweet
21613,Garythegrump,Garythegrump,Tweet
21614,saladbound,BRAIX3N,RT
21615,Orici_Adria,Orici_Adria,Tweet
21616,nicorn7,nicorn7,Tweet
21617,ktanimara,https,RT
21618,mbenkeart,https,RT
21619,DiamondSwishers,thefinebros,RT
21620,HudsonTheNerd,MunifiS,RT
21621,ifanReal_Liams,ifanReal_Liams,Tweet
21622,andtherainstops,TheRobDyke,RT
21623,derekjd,derekjd,Tweet
21624,IWscotland,https,RT
21625,TarverTrey,itsDanBull,RT
21626,GCXGaming,GCXGaming,Tweet
21627,aldoruberto,aldoruberto,Tweet
21628,SirGingerale,BRAIX3N,RT
21629,ReAniMorte,ReAniMorte,Tweet
21630,CCharmanderK,BRAIX3N,RT
21631,cagethelonewolf,cagethelonewolf,Tweet
21632,Bosspikachu,MunifiS,RT
21633,Princess5S0S,thefinebros,RT
21634,ashtar9,ashtar9,Tweet
21635,AaronL98,ClickBaitExpose,RT
21636,Donaldcmacphail,theregos,RT
21637,xChuChux911,xChuChux911,Tweet
21638,TheOneStopShomp,DolanDark,RT
21639,ClickBaitExpose,ClickBaitExpose,Tweet
21640,hassanalaskry,hassanalaskry,Tweet
21641,paulyozz,TheRalphRetort,RT
21642,thehealinghug,thehealinghug,Tweet
21643,Hacks4001,TechRaptr,RT
21644,ClaytonjJa,ClaytonjJa,Tweet
21645,Ansariyya,Ansariyya,Tweet
21646,alsoMike,theregos,RT
21647,TMLitigator,TMLitigator,Tweet
21648,ilymaram,ilymaram,Tweet
21649,Haley_Marieee2,Haley_Marieee2,Tweet
21650,OMGSkyFanHD,OMGSkyFanHD,Tweet
21651,GadgetAddictsUK,GadgetAddictsUK,Tweet
21652,RyanMonroy,thefinebros,RT
21653,simply_mitra,Medium,RT
21654,TheUnawareGamer,TheGamingLemon,RT
21655,ET828,ET828,Tweet
21656,GeodesicDragon,GeodesicDragon,Tweet
21657,HeartlockTV,DolanDark,RT
21658,MaoistRebelNews,MaoistRebelNews,Tweet
21659,caljitsu,caljitsu,Tweet
21660,LoneArmadii,LoneArmadii,Tweet
21661,SuperTiger1234,SuperTiger1234,Tweet
21662,viva_movil,viva_movil,Tweet
21663,SogniFantasma,SogniFantasma,Tweet
21664,AshitakaWolf,AshitakaWolf,Tweet
21665,MaskinJunior,MaskinJunior,Tweet
21666,BlindSide513,BlindSide513,Tweet
21667,McLego,McLego,Tweet
21668,DonaLimes,DonaLimes,Tweet
21669,likefatoutou,4chansbest,RT
21670,TwentyOneBinge,TwentyOneBinge,Tweet
21671,GirlGamertag,GirlGamertag,Tweet
21672,Over_Leveled,AndrewEisen,RT
21673,azure_tomato,MunifiS,RT
21674,BRIGHTSTEEL,BRIGHTSTEEL,Tweet
21675,NelsonBelmont,NelsonBelmont,Tweet
21676,m4sterG1gabyte,BRAIX3N,RT
21677,7omG,7omG,Tweet
21678,kaiserwetter49,kaiserwetter49,Tweet
21679,awsum_n00b,MunifiS,RT
21680,starwar497,MunifiS,RT
21681,Fightmaster22,gauiis,RT
21682,Bozisaur,RedRavee,RT
21683,LandonYoutube,angie_sims2014,RT
21684,MPElliottArt,https,RT
21685,AliviaElizabeth,RedRavee,RT
21686,SaitoGray,SaitoGray,Tweet
21687,Pepsolman,cbanks420lol,RT
21688,uqure15,MunifiS,RT
21689,Jank_Smash,MunifiS,RT
21690,TankNine,TankNine,Tweet
21691,viainfinito,viainfinito,Tweet
21692,RuthReader,CultureStrike,RT
21693,CultureStrike,CultureStrike,Tweet
21694,christianvr2,christianvr2,Tweet
21695,DG_DeathGame,DG_DeathGame,Tweet
21696,Tanzito_,Tanzito_,Tweet
21697,MrHamHyson,MrHamHyson,Tweet
21698,TychoDickerson,TychoDickerson,Tweet
21699,MrHamHyson,MrHamHyson,Tweet
21700,linsellsmith,itsDanBull,RT
21701,Luke25361,thefinebros,RT
21702,Shadow_Liberty,Shadow_Liberty,Tweet
21703,Rittsrotts,Rittsrotts,Tweet
21704,iChrisii_,thefinebros,RT
21705,GanonForGlory,GanonForGlory,Tweet
21706,Slowbrofist,Slowbrofist,Tweet
21707,YubelMastery,YubelMastery,Tweet
21708,mittensleartist,mittensleartist,Tweet
21709,USNCDutch,USNCDutch,Tweet
21710,G0th_Detectives,BryOnTour,RT
21711,carolyn660,https,RT
21712,Karmaquarius,Karmaquarius,Tweet
21713,Garythegrump,Garythegrump,Tweet
21714,saladbound,BRAIX3N,RT
21715,Orici_Adria,Orici_Adria,Tweet
21716,nicorn7,nicorn7,Tweet
21717,ktanimara,https,RT
21718,mbenkeart,https,RT
21719,DiamondSwishers,thefinebros,RT
21720,HudsonTheNerd,MunifiS,RT
21721,ifanReal_Liams,ifanReal_Liams,Tweet
21722,andtherainstops,TheRobDyke,RT
21723,derekjd,derekjd,Tweet
21724,IWscotland,https,RT
21725,TarverTrey,itsDanBull,RT
21726,GCXGaming,GCXGaming,Tweet
21727,aldoruberto,aldoruberto,Tweet
21728,SirGingerale,BRAIX3N,RT
21729,ReAniMorte,ReAniMorte,Tweet
21730,CCharmanderK,BRAIX3N,RT
21731,cagethelonewolf,cagethelonewolf,Tweet
21732,Bosspikachu,MunifiS,RT
21733,Princess5S0S,thefinebros,RT
21734,ashtar9,ashtar9,Tweet
21735,AaronL98,ClickBaitExpose,RT
21736,Donaldcmacphail,theregos,RT
21737,xChuChux911,xChuChux911,Tweet
21738,TheOneStopShomp,DolanDark,RT
21739,ClickBaitExpose,ClickBaitExpose,Tweet
21740,hassanalaskry,hassanalaskry,Tweet
21741,paulyozz,TheRalphRetort,RT
21742,thehealinghug,thehealinghug,Tweet
21743,Hacks4001,TechRaptr,RT
21744,ClaytonjJa,ClaytonjJa,Tweet
21745,Ansariyya,Ansariyya,Tweet
21746,alsoMike,theregos,RT
21747,TMLitigator,TMLitigator,Tweet
21748,ilymaram,ilymaram,Tweet
21749,Haley_Marieee2,Haley_Marieee2,Tweet
21750,OMGSkyFanHD,OMGSkyFanHD,Tweet
21751,GadgetAddictsUK,GadgetAddictsUK,Tweet
21752,RyanMonroy,thefinebros,RT
21753,simply_mitra,Medium,RT
21754,TheUnawareGamer,TheGamingLemon,RT
21755,ET828,ET828,Tweet
21756,GeodesicDragon,GeodesicDragon,Tweet
21757,HeartlockTV,DolanDark,RT
21758,MaoistRebelNews,MaoistRebelNews,Tweet
21759,caljitsu,caljitsu,Tweet
21760,LoneArmadii,LoneArmadii,Tweet
21761,SuperTiger1234,SuperTiger1234,Tweet
21762,viva_movil,viva_movil,Tweet
21763,SogniFantasma,SogniFantasma,Tweet
21764,AshitakaWolf,AshitakaWolf,Tweet
21765,MaskinJunior,MaskinJunior,Tweet
21766,BlindSide513,BlindSide513,Tweet
21767,McLego,McLego,Tweet
21768,DonaLimes,DonaLimes,Tweet
21769,likefatoutou,4chansbest,RT
21770,TwentyOneBinge,TwentyOneBinge,Tweet
21771,GirlGamertag,GirlGamertag,Tweet
21772,Over_Leveled,AndrewEisen,RT
21773,azure_tomato,MunifiS,RT
21774,BRIGHTSTEEL,BRIGHTSTEEL,Tweet
21775,NelsonBelmont,NelsonBelmont,Tweet
21776,m4sterG1gabyte,BRAIX3N,RT
21777,7omG,7omG,Tweet
21778,kaiserwetter49,kaiserwetter49,Tweet
21779,awsum_n00b,MunifiS,RT
21780,starwar497,MunifiS,RT
21781,Fightmaster22,gauiis,RT
21782,Bozisaur,RedRavee,RT
21783,LandonYoutube,angie_sims2014,RT
21784,MPElliottArt,https,RT
21785,AliviaElizabeth,RedRavee,RT
21786,SaitoGray,SaitoGray,Tweet
21787,Pepsolman,cbanks420lol,RT
21788,uqure15,MunifiS,RT
21789,Jank_Smash,MunifiS,RT
21790,TankNine,TankNine,Tweet
21791,viainfinito,viainfinito,Tweet
21792,RuthReader,CultureStrike,RT
21793,CultureStrike,CultureStrike,Tweet
21794,christianvr2,christianvr2,Tweet
21795,DG_DeathGame,DG_DeathGame,Tweet
21796,Tanzito_,Tanzito_,Tweet
21797,MrHamHyson,MrHamHyson,Tweet
21798,TychoDickerson,TychoDickerson,Tweet
21799,MrHamHyson,MrHamHyson,Tweet
21800,linsellsmith,itsDanBull,RT
21801,Luke25361,thefinebros,RT
21802,Shadow_Liberty,Shadow_Liberty,Tweet
21803,Rittsrotts,Rittsrotts,Tweet
21804,iChrisii_,thefinebros,RT
21805,GanonForGlory,GanonForGlory,Tweet
21806,Slowbrofist,Slowbrofist,Tweet
21807,YubelMastery,YubelMastery,Tweet
21808,mittensleartist,mittensleartist,Tweet
21809,USNCDutch,USNCDutch,Tweet
21810,G0th_Detectives,BryOnTour,RT
21811,carolyn660,https,RT
21812,Karmaquarius,Karmaquarius,Tweet
21813,Garythegrump,Garythegrump,Tweet
21814,saladbound,BRAIX3N,RT
21815,Orici_Adria,Orici_Adria,Tweet
21816,nicorn7,nicorn7,Tweet
21817,ktanimara,https,RT
21818,mbenkeart,https,RT
21819,DiamondSwishers,thefinebros,RT
21820,HudsonTheNerd,MunifiS,RT
21821,ifanReal_Liams,ifanReal_Liams,Tweet
21822,andtherainstops,TheRobDyke,RT
21823,derekjd,derekjd,Tweet
21824,IWscotland,https,RT
21825,TarverTrey,itsDanBull,RT
21826,GCXGaming,GCXGaming,Tweet
21827,aldoruberto,aldoruberto,Tweet
21828,SirGingerale,BRAIX3N,RT
21829,ReAniMorte,ReAniMorte,Tweet
21830,CCharmanderK,BRAIX3N,RT
21831,cagethelonewolf,cagethelonewolf,Tweet
21832,Bosspikachu,MunifiS,RT
21833,Princess5S0S,thefinebros,RT
21834,ashtar9,ashtar9,Tweet
21835,AaronL98,ClickBaitExpose,RT
21836,Donaldcmacphail,theregos,RT
21837,xChuChux911,xChuChux911,Tweet
21838,TheOneStopShomp,DolanDark,RT
21839,ClickBaitExpose,ClickBaitExpose,Tweet
21840,hassanalaskry,hassanalaskry,Tweet
21841,paulyozz,TheRalphRetort,RT
21842,thehealinghug,thehealinghug,Tweet
21843,Hacks4001,TechRaptr,RT
21844,ClaytonjJa,ClaytonjJa,Tweet
21845,Ansariyya,Ansariyya,Tweet
21846,alsoMike,theregos,RT
21847,TMLitigator,TMLitigator,Tweet
21848,ilymaram,ilymaram,Tweet
21849,Haley_Marieee2,Haley_Marieee2,Tweet
21850,OMGSkyFanHD,OMGSkyFanHD,Tweet
21851,GadgetAddictsUK,GadgetAddictsUK,Tweet
21852,RyanMonroy,thefinebros,RT
21853,simply_mitra,Medium,RT
21854,TheUnawareGamer,TheGamingLemon,RT
21855,ET828,ET828,Tweet
21856,GeodesicDragon,GeodesicDragon,Tweet
21857,HeartlockTV,DolanDark,RT
21858,MaoistRebelNews,MaoistRebelNews,Tweet
21859,caljitsu,caljitsu,Tweet
21860,LoneArmadii,LoneArmadii,Tweet
21861,SuperTiger1234,SuperTiger1234,Tweet
21862,viva_movil,viva_movil,Tweet
21863,SogniFantasma,SogniFantasma,Tweet
21864,AshitakaWolf,AshitakaWolf,Tweet
21865,MaskinJunior,MaskinJunior,Tweet
21866,BlindSide513,BlindSide513,Tweet
21867,McLego,McLego,Tweet
21868,DonaLimes,DonaLimes,Tweet
21869,likefatoutou,4chansbest,RT
21870,TwentyOneBinge,TwentyOneBinge,Tweet
21871,GirlGamertag,GirlGamertag,Tweet
21872,Over_Leveled,AndrewEisen,RT
21873,azure_tomato,MunifiS,RT
21874,BRIGHTSTEEL,BRIGHTSTEEL,Tweet
21875,NelsonBelmont,NelsonBelmont,Tweet
21876,m4sterG1gabyte,BRAIX3N,RT
21877,7omG,7omG,Tweet
21878,kaiserwetter49,kaiserwetter49,Tweet
21879,awsum_n00b,MunifiS,RT
21880,starwar497,MunifiS,RT
21881,Fightmaster22,gauiis,RT
21882,Bozisaur,RedRavee,RT
21883,LandonYoutube,angie_sims2014,RT
21884,MPElliottArt,https,RT
21885,AliviaElizabeth,RedRavee,RT
21886,SaitoGray,SaitoGray,Tweet
21887,Pepsolman,cbanks420lol,RT
21888,uqure15,MunifiS,RT
21889,Jank_Smash,MunifiS,RT
21890,TankNine,TankNine,Tweet
21891,viainfinito,viainfinito,Tweet
21892,RuthReader,CultureStrike,RT
21893,CultureStrike,CultureStrike,Tweet
21894,christianvr2,christianvr2,Tweet
21895,DG_DeathGame,DG_DeathGame,Tweet
21896,Tanzito_,Tanzito_,Tweet
21897,MrHamHyson,MrHamHyson,Tweet
21898,TychoDickerson,TychoDickerson,Tweet
21899,MrHamHyson,MrHamHyson,Tweet
21900,linsellsmith,itsDanBull,RT
21901,Luke25361,thefinebros,RT
21902,Shadow_Liberty,Shadow_Liberty,Tweet
21903,Rittsrotts,Rittsrotts,Tweet
21904,iChrisii_,thefinebros,RT
21905,GanonForGlory,GanonForGlory,Tweet
21906,Slowbrofist,Slowbrofist,Tweet
21907,YubelMastery,YubelMastery,Tweet
21908,mittensleartist,mittensleartist,Tweet
21909,USNCDutch,USNCDutch,Tweet
21910,G0th_Detectives,BryOnTour,RT
21911,carolyn660,https,RT
21912,Karmaquarius,Karmaquarius,Tweet
21913,Garythegrump,Garythegrump,Tweet
21914,saladbound,BRAIX3N,RT
21915,Orici_Adria,Orici_Adria,Tweet
21916,nicorn7,nicorn7,Tweet
21917,ktanimara,https,RT
21918,mbenkeart,https,RT
21919,DiamondSwishers,thefinebros,RT
21920,HudsonTheNerd,MunifiS,RT
21921,ifanReal_Liams,ifanReal_Liams,Tweet
21922,andtherainstops,TheRobDyke,RT
21923,derekjd,derekjd,Tweet
21924,IWscotland,https,RT
21925,TarverTrey,itsDanBull,RT
21926,GCXGaming,GCXGaming,Tweet
21927,aldoruberto,aldoruberto,Tweet
21928,SirGingerale,BRAIX3N,RT
21929,ReAniMorte,ReAniMorte,Tweet
21930,CCharmanderK,BRAIX3N,RT
21931,cagethelonewolf,cagethelonewolf,Tweet
21932,Bosspikachu,MunifiS,RT
21933,Princess5S0S,thefinebros,RT
21934,ashtar9,ashtar9,Tweet
21935,AaronL98,ClickBaitExpose,RT
21936,Donaldcmacphail,theregos,RT
21937,xChuChux911,xChuChux911,Tweet
21938,TheOneStopShomp,DolanDark,RT
21939,ClickBaitExpose,ClickBaitExpose,Tweet
21940,hassanalaskry,hassanalaskry,Tweet
21941,paulyozz,TheRalphRetort,RT
21942,thehealinghug,thehealinghug,Tweet
21943,Hacks4001,TechRaptr,RT
21944,ClaytonjJa,ClaytonjJa,Tweet
21945,Ansariyya,Ansariyya,Tweet
21946,alsoMike,theregos,RT
21947,TMLitigator,TMLitigator,Tweet
21948,ilymaram,ilymaram,Tweet
21949,Haley_Marieee2,Haley_Marieee2,Tweet
21950,OMGSkyFanHD,OMGSkyFanHD,Tweet
21951,GadgetAddictsUK,GadgetAddictsUK,Tweet
21952,RyanMonroy,thefinebros,RT
21953,simply_mitra,Medium,RT
21954,TheUnawareGamer,TheGamingLemon,RT
21955,ET828,ET828,Tweet
21956,GeodesicDragon,GeodesicDragon,Tweet
21957,HeartlockTV,DolanDark,RT
21958,MaoistRebelNews,MaoistRebelNews,Tweet
21959,caljitsu,caljitsu,Tweet
21960,LoneArmadii,LoneArmadii,Tweet
21961,SuperTiger1234,SuperTiger1234,Tweet
21962,viva_movil,viva_movil,Tweet
21963,SogniFantasma,SogniFantasma,Tweet
21964,AshitakaWolf,AshitakaWolf,Tweet
21965,MaskinJunior,MaskinJunior,Tweet
21966,BlindSide513,BlindSide513,Tweet
21967,McLego,McLego,Tweet
21968,DonaLimes,DonaLimes,Tweet
21969,likefatoutou,4chansbest,RT
21970,TwentyOneBinge,TwentyOneBinge,Tweet
21971,GirlGamertag,GirlGamertag,Tweet
21972,Over_Leveled,AndrewEisen,RT
21973,azure_tomato,MunifiS,RT
21974,BRIGHTSTEEL,BRIGHTSTEEL,Tweet
21975,NelsonBelmont,NelsonBelmont,Tweet
21976,m4sterG1gabyte,BRAIX3N,RT
21977,7omG,7omG,Tweet
21978,kaiserwetter49,kaiserwetter49,Tweet
21979,awsum_n00b,MunifiS,RT
21980,starwar497,MunifiS,RT
21981,Fightmaster22,gauiis,RT
21982,Bozisaur,RedRavee,RT
21983,LandonYoutube,angie_sims2014,RT
21984,MPElliottArt,https,RT
21985,AliviaElizabeth,RedRavee,RT
21986,SaitoGray,SaitoGray,Tweet
21987,Pepsolman,cbanks420lol,RT
21988,uqure15,MunifiS,RT
21989,Jank_Smash,MunifiS,RT
21990,TankNine,TankNine,Tweet
21991,viainfinito,viainfinito,Tweet
21992,RuthReader,CultureStrike,RT
21993,CultureStrike,CultureStrike,Tweet
21994,christianvr2,christianvr2,Tweet
21995,DG_DeathGame,DG_DeathGame,Tweet
21996,Tanzito_,Tanzito_,Tweet
21997,MrHamHyson,MrHamHyson,Tweet
21998,TychoDickerson,TychoDickerson,Tweet
21999,MrHamHyson,MrHamHyson,Tweet
22000,linsellsmith,itsDanBull,RT
22001,Luke25361,thefinebros,RT
22002,Shadow_Liberty,Shadow_Liberty,Tweet
22003,Rittsrotts,Rittsrotts,Tweet
22004,iChrisii_,thefinebros,RT
22005,GanonForGlory,GanonForGlory,Tweet
22006,Slowbrofist,Slowbrofist,Tweet
22007,YubelMastery,YubelMastery,Tweet
22008,mittensleartist,mittensleartist,Tweet
22009,USNCDutch,USNCDutch,Tweet
22010,G0th_Detectives,BryOnTour,RT
22011,carolyn660,https,RT
22012,Karmaquarius,Karmaquarius,Tweet
22013,Garythegrump,Garythegrump,Tweet
22014,saladbound,BRAIX3N,RT
22015,Orici_Adria,Orici_Adria,Tweet
22016,nicorn7,nicorn7,Tweet
